date,interest_income,interest_expense,average_earning_assets,net_income,total_assets,shareholder_equity,operating_expenses,operating_income,market_share,stock_price,roa,roe,cost_income_ratio,net_interest_margin,asset_growth,income_growth
2022-07-20,2133767.0,855612,53720464,1204615.0,97041716,28878234,795665,3050098,24,138,0.012413372822055208,0.04171359647546315,0.26086538858751424,0.023792702162810805,0.17296983773003505,-0.10284329445901286
2022-07-21,2648663.0,954605,52192614,1476657.0,90556086,20288859,1356005,3981890,18,88,0.016306546199445944,0.07278166800804323,0.34054305869825635,0.03245781098451976,-0.06683342244277712,0.22583315001058435
2022-07-22,2703550.0,509435,50770173,1566074.0,99753247,25008341,862002,3374313,26,162,0.015699478935257114,0.06262206677364164,0.2554600003022838,0.04321661460558742,0.1015631461810309,0.060553669538694566
2022-07-25,2136330.0,947556,55642264,1750294.0,82903633,24749766,961691,3664929,21,77,0.02111239202267529,0.0707196181167935,0.2624037191443545,0.021364587177833023,-0.1689129377412647,0.11763173387719861
2022-07-26,2480754.0,675150,50467010,1755164.0,81940369,21546236,1306123,3247199,16,146,0.021420015816623915,0.081460353446421,0.4022306609480971,0.03577790719125227,-0.01161908067406403,0.0027823897013872223
2022-07-27,2301648.0,840976,51655016,1399953.0,88127125,28982913,822232,3126060,19,86,0.015885608432137096,0.048302701664253,0.26302502191256727,0.028277447440922292,0.07550315034583255,-0.20238051828774972
2022-07-28,2688519.0,551293,54221038,1822494.0,97994276,24257341,1442849,4236530,19,186,0.018597963823927838,0.075131647776234,0.34057329937472414,0.039416914150555364,0.11196497105743553,0.3018251327008836
2022-07-29,2013986.0,2967591,59312483,3943482.0,97808735,23759834,1145358,4774329,22,131,0.04031830081433933,0.16597262421951264,0.23989926123650046,-0.016077644228787387,-0.0018933860994084784,1.1637832552535152
2022-08-01,2586146.0,578781,58376430,1838003.0,94672183,22627988,943051,3130544,28,105,0.019414393349311488,0.08122697431163566,0.3012418927828518,0.034386566633142865,-0.032068219673835885,-0.5339136833894513
2022-08-02,2129312.0,691475,53880993,1287654.0,84678714,25477093,857547,3524628,20,134,0.01520634807940045,0.050541637540829326,0.2433014207456787,0.026685421332156962,-0.10555866235808675,-0.2994276940788454
2022-08-03,2012666.0,660196,52568103,1281570.0,88109698,28592974,1112104,3699309,22,51,0.014545163916008429,0.04482115081837937,0.30062479235987044,0.02572795902488625,0.04051766775768462,-0.004724871743496339
2022-08-04,2300804.0,726507,58469872,1037265.0,94609307,20502420,1268020,3606590,17,107,0.010963667665380955,0.05059232032121086,0.3515841833976138,0.02692492639628149,0.07376723729095058,-0.19062946230014743
2022-08-05,2134633.0,806063,58411883,1935354.0,98167497,25529046,1436983,3979947,17,156,0.01971481456841056,0.07580988337754571,0.36105581305479695,0.022744858267965785,0.03760930201084767,0.8658240661740249
2022-08-08,2288998.0,739833,56482532,1249321.0,82322466,21679161,1008449,3747028,13,172,0.015175942372766142,0.05762773753098655,0.2691330302308923,0.02742732921392405,-0.16140811861587956,-0.354474168550043
2022-08-09,2850937.0,752377,55196467,1066150.0,87778748,29426807,1401397,3467243,24,163,0.012145878407835117,0.03623057030958201,0.4041819393679647,0.03801982471088231,0.06627937992042177,-0.1466164420513223
2022-08-10,2628776.0,666319,55952793,1611600.0,88099932,20660902,1233634,3524426,20,156,0.018292863154536827,0.07800240279925823,0.35002408902896526,0.035073441284691545,0.003659017784122476,0.5116071847301036
2022-08-11,2707611.0,621172,58961343,1089613.0,98628533,27562116,1487019,3393574,20,86,0.011047644802746889,0.03953299521705808,0.43818670227907214,0.035386558274291685,0.11950748157217639,-0.32389364606602133
2022-08-12,2284806.0,856902,52000609,1337054.0,81946830,21538112,712763,4692483,10,128,0.016316116193878398,0.06207851458846532,0.15189463659218372,0.027459370716216035,-0.16913668380325597,0.2270907193654994
2022-08-15,2794824.0,984963,59301434,1838807.0,99391366,21726676,890237,3468466,26,141,0.01850067137622397,0.0846336089330922,0.25666591513366427,0.030519683554363963,0.21287627599505687,0.37526756585747467
2022-08-16,2030535.0,955968,52697143,1121826.0,87238987,29758681,1462841,3871808,24,67,0.012859227721202219,0.03769743692605193,0.37781857984693457,0.02039137112233959,-0.12226795434122517,-0.3899163968812388
2022-08-17,2996107.0,818717,59251130,1559723.0,89957168,21685996,1129332,4672795,29,147,0.017338507143755347,0.0719230511709031,0.24168233359263566,0.036748497454816474,0.03115786981799773,0.39034306568041743
2022-08-18,2375713.0,559101,59192300,1882875.0,84660061,23246417,1345275,4996734,15,112,0.0222404162926365,0.08099635311540698,0.26923086159879633,0.03069000528784994,-0.05888476835998213,0.20718550665727187
2022-08-19,2838688.0,995972,59549765,1450348.0,82605214,29091044,916823,3156951,24,199,0.017557584198014425,0.04985548129520549,0.2904140735792225,0.030944135547806107,-0.02427174013021327,-0.22971625838146448
2022-08-22,2351279.0,788790,51314532,1210017.0,87923641,21352144,791353,3867964,18,188,0.013762134805131648,0.056669578474180395,0.20459161460654754,0.03044924973689714,0.06438367195562256,-0.1657057478618924
2022-08-23,2309841.5,866329,50421240,1443253.0,82229180,21551330,921373,3842210,23,53,0.01755159178286832,0.06696816391378166,0.23980287386686308,0.02862905592960427,-0.06476598256434807,0.19275431667488974
2022-08-23,2434739.6666666665,866329,50421240,1303497.0,82229180,21551330,921373,3842210,23,53,0.01585200046990618,0.06048336691981423,0.23980287386686308,0.031106150238801474,0.0,-0.09683402702090349
2022-08-24,2518200.333333333,523049,50944789,1396977.0,90717207,20971248,1057792,3562060,27,184,0.015399250552323551,0.0666139182560809,0.2969607474326654,0.03916301102617842,0.10322402582635504,0.07171477955070094
2022-08-25,2601661.0,710677,52213573,1490457.0,95540627,24657851,1249844,4107054,26,110,0.015600243025409494,0.06044553517660562,0.30431642729800973,0.03621633018678879,0.053169846818586386,0.06691591915972839
2022-08-26,2624816.5,860260,58914501,1650199.5,96169764,26695306,1242387,4506145,27,156,0.017159234164284734,0.061816092312258944,0.2757095033559728,0.029951140551966994,0.00658502063211297,0.10717685917809106
2022-08-29,2647972.0,859523,52255363,1809942.0,89384451,25378750,1071233,3551050,14,103,0.0202489580654246,0.07131722405555829,0.3016665493304797,0.03422517608384043,-0.07055557503499743,0.09680193213002419
2022-08-30,2489570.0,568385,58375741,1733547.0,84188891,22607411,876168,4192931,29,137,0.020591160893187202,0.07668047438072409,0.20896313342623574,0.03291067431589434,-0.058125993300557344,-0.04220853485912812
2022-08-31,2456551.0,626131,55056861,1696358.0,96541035,21693439,1427346,4767858,29,117,0.01757136745012108,0.07819682255081825,0.29936839561916484,0.03324599272014436,0.14671940505784775,-0.0214525478686185
2022-09-01,2273109.0,933374,56436446,1450062.0,89014653,21831094,1368590,3694780,18,178,0.01629014944314842,0.06642186598619382,0.3704117701189245,0.023738826502292507,-0.07796044448870887,-0.14519105047401548
2022-09-02,2024538.0,696489,54148887,1094071.0,94064147,23437172,1122225,3842000,20,104,0.011631115944739286,0.04668101595192457,0.29209396147839667,0.02452587806652425,0.056726548156065926,-0.2455005372184086
2022-09-06,2894498.0,523289,59595702,1793072.0,84495511,29447933,902041,3871522,10,52,0.021220914327626232,0.06088957075527168,0.23299389749044433,0.03978825520001426,-0.1017245816304484,0.6388991208066022
2022-09-07,2692866.0,872370,59057014,1817062.0,98202161,26919875,733866,4855227,27,170,0.018503279169182436,0.06749890183368236,0.15114967848053243,0.030826075967877415,0.16221749342399971,0.013379273113405477
2022-09-08,2491234.0,862937,53668866,1841052.0,82363999,25923361,805400,3843601,15,178,0.022352630061102302,0.07101903183001618,0.20954308212532988,0.030339694526059113,-0.16128119624577308,0.013202631500741413
2022-09-09,2899684.0,771967,54612338,1146389.0,89109096,21963571,1039119,4542247,11,151,0.012865005386206588,0.052195018742626144,0.22876761215319202,0.03896037192181737,0.08189375311900537,-0.37731851137284556
2022-09-12,2139182.0,691232,51033255,1639896.0,84790691,25542511,1135071,3599253,24,87,0.019340519350172534,0.06420261500523577,0.3153629378095955,0.028372675816974637,-0.04846199988382782,0.4304882548593889
2022-09-13,2472525.0,804119,57082212,1269708.0,89852415,28985826,1043701,3177912,23,134,0.014131039215807387,0.04380444428252622,0.32842350574842855,0.02922812451626787,0.059696694770420056,-0.2257387053813169
2022-09-14,2158338.0,509540,58202787,1682705.0,99869411,23815144,837488,3175767,14,182,0.016849053009835014,0.07065693157261614,0.2637120418468987,0.02832850598717893,0.111482768715788,0.3252692745103598
2022-09-15,2186179.0,516364,54989847,1468574.5,97066318,23436252,1296804,3236281,15,141,0.015129599332283316,0.06266251532028244,0.4007080967320205,0.030365878268401075,-0.028067583176193955,-0.1272537372860959
2022-09-16,2214020.0,897827,58929285,1254444.0,89725345,20817052,886987,3084754,15,70,0.013980932589336937,0.06026040574813379,0.28753897393438826,0.022335125905566307,-0.07562842756639843,-0.14580840127620354
2022-09-19,2623094.0,527663,57643603,1603561.0,96722851,27596585,1111274,3602276,27,158,0.016578926111266094,0.058107225948428036,0.3084921866064677,0.03635149246309256,0.07798806457640262,0.2783041730041358
2022-09-20,2924414.0,551991,53094235,1861291.0,94561193,26269324,1133934,4500134,23,96,0.019683455135765894,0.07085416434773883,0.2519778299935069,0.04468325045082578,-0.022348989692208332,0.16072353967201747
2022-09-21,2897421.0,688751,59560067,1211837.0,91186361,21428080,994746,3507732,19,133,0.01328967388006634,0.056553690297964164,0.28358665941411715,0.03708306775410444,-0.035689397446582505,-0.34892663210642505
2022-09-22,2771667.5,866326,55986126,1601689.5,84443778,29490536,1167874,3150023,23,132,0.018967525351601393,0.05431198334272392,0.37075094372326806,0.034032386880992624,-0.07394288933188153,0.32170374398537094
2022-09-23,2645914.0,662049,52859653,1991542.0,80260116,22521279,1171328,4705243,22,84,0.024813594837067018,0.08842934719648915,0.24894102174956745,0.03753079877387769,-0.04954375679401746,0.24340079647147594
2022-09-26,2119176.0,594704,50387952,1123618.0,86086368,27503888,889139,3080388,12,118,0.01305221751253346,0.04085306048366689,0.28864513171717326,0.030254692629698463,0.07259212035028706,-0.43580501942715744
2022-09-27,2917710.0,549115,51030117,1969897.0,91006745,26119848,858588,4925776,15,178,0.021645615388178097,0.07541762877027462,0.1743051247153748,0.046415629421347394,0.057156285185594013,0.753173231471906
2022-09-28,2218126.0,853151,52896818,1459297.0,91950831,22726016,1353583,4870436,17,189,0.015870405782412125,0.06421261870096369,0.27791823976333946,0.02580448222802362,0.010373802513209407,-0.25920136941170024
2022-09-29,2218969.0,719295,52357821,1125341.0,81257949,21244289,1312257,3239779,21,76,0.013848995868699565,0.05297145976502202,0.40504522067708937,0.028642788629419852,-0.11628912847998074,-0.2288471777849197
2022-09-30,2122409.0,691962,58913742,1815862.0,93607851,20442939,1356449,3878453,22,105,0.019398607922320534,0.08882587772726808,0.34973970291763234,0.02428036229645708,0.15198392467424937,0.6136104522984589
2022-10-03,2547707.0,697459,55584263,1730892.0,91360589,29440815,905735,3904850,20,72,0.01894571848699443,0.05879225829855593,0.23195129134281728,0.03328726333926565,-0.02400719572122212,-0.04679320344827964
2022-10-04,2968140.0,649143,50244761,1552076.0,85538166,23282972,1365847,3206846,21,70,0.018144836072356285,0.06666142105913282,0.42591599347146697,0.04615400598681323,-0.06373013860495147,-0.10330858308895063
2022-10-05,2253618.0,690347,58386180,1750865.0,92122948,28692832,962299,3694335,10,110,0.019005742195744756,0.061020989493124976,0.26047962623855175,0.026774675102909627,0.07698063107876307,0.12807942394573457
2022-10-06,2769598.0,965585,50064323,1441759.0,80388076,24414473,823950,4035354,26,112,0.017934985780726984,0.05905345571047141,0.20418283005654522,0.036033903824086465,-0.12738272335791945,-0.17654473645883606
2022-10-07,2050015.0,511938,51237715,1931423.0,95648245,22711793,1029638,4180788,25,171,0.020192978972065824,0.0850405337878872,0.24627845277014765,0.030018454179699467,0.18983125059492645,0.339629577481396
2022-10-11,2086055.5,928411,58040979,1906988.5,95300411,22319124,1300517,4990922,20,101,0.02001028620957364,0.0854419062325206,0.260576502698299,0.01994529589171816,-0.003636595736806303,-0.01265103501408027
2022-10-12,2122096.0,853824,50954480,1882554.0,85540070,23923227,804648,4861429,22,137,0.022007861344981363,0.07869147418949793,0.1655167647208259,0.0248902942390934,-0.10241656775226293,-0.012813134426348127
2022-10-13,2631347.0,504000,56681134,1564262.0,86491878,22073290,738547,3788140,27,104,0.018085651926762418,0.07086673531675614,0.19496296335404711,0.03753183554866774,0.01112704256613295,-0.16907456572294877
2022-10-14,2185340.0,701660,50854016,1893741.0,95830160,22518970,1253083,4969710,20,95,0.019761430013265135,0.08409536493010115,0.25214408889049866,0.0291752769338807,0.10796715502003562,0.21062903784660114
2022-10-17,2715186.0,863186,55347417,1849241.5,81960826,23889877,886368,4461387,21,81,0.022562504433520474,0.07740690753661059,0.19867543434362453,0.03346136279494308,-0.14472827761114038,-0.023498197483182715
2022-10-17,2529855.5,863186,55347417,1862628.5,81960826,23889877,886368,4461387,21,81,0.02272583856097302,0.07796727040495018,0.19867543434362453,0.030112868681839298,0.0,0.007239184281771838
2022-10-18,2874371.0,855754,59253517,1831516.0,82844664,21727408,1245735,4648885,15,104,0.02210783304039956,0.08429519066425227,0.26796425379418937,0.03406746303346011,0.010783663893284778,-0.0167035455540383
2022-10-19,2411357.0,751492,55809701,1422845.0,82613275,22801742,1391958,4207956,18,145,0.017222958416791976,0.06240071482257803,0.3307919569501202,0.02974151393500567,-0.002793046514136366,-0.22313263984589815
2022-10-20,2735716.0,865835,59439101,1706544.0,81378369,21055675,1446111,4093365,25,182,0.020970486641235093,0.08104912333610773,0.35328171321150204,0.031458769876078714,-0.014948033472828692,0.1993885489986611
2022-10-21,2105878.0,999522,58671370,1324060.0,82090212,26016854,956190,3026086,13,85,0.01612932854893833,0.050892394599285525,0.3159824274657098,0.018856829148526787,0.0087473244886489,-0.22412782793763297
2022-10-24,2539713.0,991072,59993726,1258659.5,85230852,27436754,906402,4327579,12,159,0.014767651272569703,0.045874942057650116,0.20944782290513933,0.02581338255270226,0.038258397968322866,-0.04939390964155699
2022-10-25,2973548.0,538304,52883427,1193259.0,90630592,20965188,952419,3531972,25,155,0.013166183444989524,0.05691620795387096,0.2696564412175408,0.046049284967859594,0.0633542886559435,-0.05196043886372759
2022-10-26,2198286.0,831593,51416012,1275128.0,80152999,22161088,1454105,4139664,21,107,0.015908674858192143,0.057539052234258536,0.3512615999752637,0.02658107750558328,-0.11560768575802749,0.06860958098786596
2022-10-27,2773290.0,582986,55752810,1819471.0,84600108,28018006,1279365,3394423,20,88,0.021506721953593724,0.06493934650452998,0.3769020537511088,0.03928598397103213,0.05548275242951295,0.42689282958259867
2022-10-28,2774684.0,982859,50571650,1609719.0,91393942,22320484,812782,4618963,14,129,0.0176129726410094,0.07211846302257603,0.17596633703279285,0.035431412659068864,0.08030526391290183,-0.11528185939759417
2022-10-31,2164899.0,1955508,54476576,3740246.0,82854190,24105223,1327220,3590381,27,146,0.04514250878561483,0.1551633021606977,0.3696599330266064,0.0038436887076015937,-0.09343892837011014,1.3235396985436587
2022-11-01,2973324.0,608940,58774533,1845038.0,81284382,20487510,1143316,4209337,28,162,0.022698554809705018,0.09005672236401593,0.27161427084597883,0.04022803549966105,-0.018946633839519778,-0.5067067781103168
2022-11-02,2324767.0,979243,52863793,1403832.0,87196042,26354986,1072013,3835083,15,110,0.01609972159057403,0.05326627758405943,0.27952797892509756,0.02545265717123249,0.07272811645415467,-0.23913111816667187
2022-11-03,2999238.0,800638,54909047,1889097.0,83853321,27609964,1010925,4586757,27,186,0.022528588939250242,0.0684208425624894,0.22040081914084395,0.04004076049617106,-0.0383356964757644,0.3456717043064983
2022-11-04,2861882.0,765517,56881289,1629661.0,93676226,25795250,886339,4539600,15,55,0.01739674055613641,0.0631767864238571,0.19524605692131466,0.03685508955326241,0.1171438994050098,-0.1373333396855746
2022-11-07,2879858.0,643233,57422212,1181144.0,99432053,24055447,1175595,4639282,13,158,0.011878905889632994,0.04910089594261125,0.25340020287622095,0.03895051970481388,0.061443839550068935,-0.27522104290401506
2022-11-08,2379989.0,597532,53757974,1811006.0,91872847,21673879,1117168,4173650,21,84,0.019712091865401755,0.08355707808463819,0.26767170222706743,0.033157071730419006,-0.07602383509068245,0.5332643606537391
2022-11-09,2415515.0,854802,58791689,1920934.0,97819593,21780752,798696,3889497,28,88,0.019637517813021366,0.08819410826586704,0.20534686104655692,0.02654649027007882,0.06472800391175415,0.06069996455008986
2022-11-10,2043585.0,885777,57211179,1250195.0,94882396,23293331,1203650,3130351,11,199,0.013176258744562058,0.05367179988126215,0.38450959652767375,0.020237443454888423,-0.03002667369511547,-0.3491733708706286
2022-11-14,2371369.0,600386,58767500,1143748.0,84577033,23764455,750939,4763947,26,167,0.013523151137259687,0.04812851799041888,0.15762958739885224,0.03013541498277109,-0.10861196000994744,-0.08514431748647211
2022-11-15,2064044.0,527350,54199591,1404032.0,83257181,27253817,1411886,3038635,20,54,0.016863794607698764,0.051516893945534305,0.464644815846589,0.028352501774413758,-0.015605323965431572,0.22757110832106364
2022-11-16,2960061.0,593008,55500545,1032733.0,85154048,24335518,841521,3973619,20,136,0.012127820394398631,0.04243727213860827,0.21177697207507815,0.04264918479629344,0.02278322394797394,-0.2644519498131097
2022-11-17,2442296.0,856441,58291923,1741040.0,97700996,28791690,1274578,4143647,25,125,0.01782008445441027,0.060470225957559284,0.3075981134493358,0.02720539859355815,0.14734411686453242,0.6858568478009321
2022-11-18,2109556.0,525351,53154240,1526338.0,88361735,28589747,1035098,3995909,11,106,0.017273744115594833,0.0533876008066808,0.2590394325796709,0.02980392533126238,-0.09559023328687455,-0.12331824656527135
2022-11-21,2526981.0,588668,59045310,1109996.0,94048203,25222798,1292278,4514494,11,176,0.011802415831379575,0.04400764736727464,0.2862509065246293,0.032827552264523635,0.06435441766733074,-0.2727718238031157
2022-11-22,2881691.0,614585,57796324,1558221.0,95686144,23904722,1283098,3864950,17,78,0.016284708891602946,0.06518465263892213,0.33198307869442034,0.03922578190266911,0.01741597338122447,0.40380776146941066
2022-11-23,2767595.0,2725563,58112074,3098478.0,90856760,25215622,1342650,4416953,22,136,0.03410288898701649,0.12287930077632032,0.30397651955997723,0.0007232920304995481,-0.05047109015073281,0.9884714684245688
2022-11-25,2200235.0,837497,52190222,1556701.0,92796479,26879771,1176513,3890083,19,190,0.016775431748870556,0.057913477015857015,0.30243904821568074,0.026110983011338792,0.021349198452597307,-0.4975917208384245
2022-11-28,2025939.0,707869,52719269,1165873.0,95275987,29596394,846295,3597093,17,95,0.012236797924748867,0.03939240030390189,0.23527192652511347,0.025001674435205085,0.026719850006377888,-0.2510617003522192
2022-11-29,2493192.0,565953,57235574,1558145.0,98720027,28481209,1165453,3421280,13,165,0.01578347420832857,0.05470782507863343,0.3406482369171772,0.03367204808673711,0.036148038015077155,0.3364620331717092
2022-11-30,2960445.0,819602,55672354,1950417.0,97075306,23175684,1357957,3909245,24,161,0.020091793478353805,0.08415790446573228,0.3473706559706542,0.038454328696070586,-0.016660459381762527,0.2517557736924356
2022-12-01,2152906.0,782502,55205597,1899005.0,88705956,20629085,1421037,3341207,10,94,0.02140786352609739,0.09205473727991328,0.4253064835551943,0.024823642428864597,-0.08621502568325667,-0.026359491329290052
2022-12-02,2542335.0,503267,55284958,1433816.0,89714891,29906695,964803,4313174,20,194,0.01598191765066069,0.04794297731661757,0.22368747469960637,0.036882871467497545,0.011373926233318565,-0.24496459988257013
2022-12-05,2288249.0,582745,50786667,1713135.0,82320688,26071845,786516,4331598,16,153,0.020810503916099437,0.06570823813964835,0.18157640667485764,0.033581727267119145,-0.08241890412596053,0.19480812042828366
2022-12-06,2348586.0,851732,59742257,1749233.5,81805808,22518638,774567,4230746,26,134,0.02138275438829478,0.0776793649775799,0.1830804780055338,0.02505519669268605,-0.006254563858844375,0.02107160264660979
2022-12-07,2408923.0,800657,51712503,1785332.0,89709175,20603103,826498,3193226,29,183,0.019901331162615197,0.08665354922508517,0.25882853265005357,0.03110013839399729,0.09661131884425611,0.02063675318360869
2022-12-08,2415192.0,657164,53609736,1745453.0,84220459,21989968,1402098,4192639,27,157,0.02072480987072274,0.07937496771254965,0.33441896619289185,0.03279307325818579,-0.06118344082419658,-0.022337021909650367
2022-12-09,2568550.0,511338,58060833,1767950.0,84536119,25303943,1164894,3592632,21,67,0.020913545841866717,0.06986855763941612,0.32424528869085395,0.03543200973365298,0.0037480204186490784,0.012888917662062571
2022-12-12,2387261.0,631484,56638155,1166472.0,84654798,25497191,1236397,4939954,18,143,0.013779159924284504,0.04574903957067271,0.2502851241124917,0.030999897507254605,0.0014038851251261253,-0.3402121100709862
2022-12-13,2810208.0,507543,51384418,1397710.0,94829445,21257008,984154,3560881,14,199,0.01473919835764092,0.06575290370121703,0.2763793566816751,0.04481251495346313,0.12018984440787395,0.1982370772723221
2022-12-14,2685440.0,868035,50386594,1211760.0,91666027,26473507,1495219,3560592,19,82,0.013219292246624804,0.04577255291488204,0.41993550510701594,0.036069217141368994,-0.03335902682969405,-0.13303904243369513
2022-12-15,2652664.0,926712,52869760,1122744.0,83622138,27437693,1463760,4472178,13,175,0.013426396727622535,0.04091976683316633,0.3273036091139485,0.03264535341185585,-0.08775212871394544,-0.0734600911071499
2022-12-16,2984346.0,1682076,51092501,3751726.0,90929084,25137997,839544,4759156,14,171,0.04125991195512318,0.1492452242714485,0.17640606863906122,0.025488476283437367,0.08738052117251538,2.341568514282864
2022-12-19,2454589.0,720156,55238331,1730051.0,92617619,27270518,946183,4162189,19,187,0.01867950200706412,0.0634403424240053,0.22732821599403583,0.0313990840889092,0.018569801055072777,-0.5388653115925843
2022-12-20,2137848.0,723992,58525631,1501946.0,97715057,25511934,1378743,4773274,20,164,0.015370671072729354,0.05887229090511131,0.2888463976717029,0.024157894171188004,0.055037454590578516,-0.1318487142864575
2022-12-21,2617075.0,806569,51135964,1043001.0,89955661,28173321,1023853,4536081,19,77,0.011594612150090253,0.03702087517477971,0.22571312108403707,0.03540572736636,-0.07940839659951282,-0.3055669111938778
2022-12-22,2127948.0,538756,59872232,1591652.0,90305153,27899284,1163001,3414299,17,60,0.017625262204029487,0.05704992285823536,0.3406265824990723,0.0265430558860742,0.0038851584893584423,0.5260311351571092
2022-12-23,2579304.0,518888,52155748,1911420.0,99621156,21003171,1468613,4591218,11,96,0.01918688837539689,0.09100625805503369,0.3198743775616841,0.039505060880346304,0.10316136666088149,0.20090321251127752
2022-12-27,2402690.0,666807,53925282,1831460.0,81207068,27214938,734518,3284334,17,176,0.022552963000708262,0.0672961297946003,0.22364290598946393,0.03219052243435649,-0.1848411395667804,-0.04183277354009063
2022-12-28,2426979.5,2428317,50873172,1792239.5,81386980,22900737,753909,4579006,25,196,0.02202120658611488,0.0782612149119917,0.16464468489449458,-2.6290870952572016e-05,0.0022154721803280264,-0.021414882115907474
2022-12-29,2451269.0,614352,58910852,1753019.0,97985268,21370485,1424984,3421614,14,167,0.017890638417195532,0.08202991181529104,0.41646544583930273,0.03118130085777744,0.2039427928152635,-0.021883515010131194
2022-12-30,2021959.0,845186,55655378,1430789.0,91244602,27045900,1215693,4231619,12,192,0.015680807068455403,0.052902251357876795,0.28728791509821655,0.02114392251544855,-0.0687926474824766,-0.1838143226057447
2023-01-03,2660890.0,585999,54873594,1656166.0,95702852,21681076,1239570,4876870,21,175,0.017305294099281388,0.07638762947005029,0.2541732709709301,0.03781219433157595,0.048860424641887334,0.15751938266229337
2023-01-04,2783211.5,517955,54063309,1684082.0,87500960,28501598,1178082,4757346,22,121,0.01924644026762678,0.059087283456878456,0.24763429021139097,0.04190007126644801,-0.08570164659251744,0.016855798271429245
2023-01-05,2905533.0,799985,56941245,1711998.0,90781901,25312399,939017,4199151,22,156,0.018858362527570335,0.0676347587599263,0.22362067951354928,0.03697755467060827,0.03749605718611537,0.01657638998576072
2023-01-06,2790180.0,570640,59451244,1652589.0,83040267,20981883,1114994,3125438,19,186,0.019901055953974716,0.07876266396109444,0.356748078189361,0.037333785647950445,-0.08527728451070882,-0.034701559230793544
2023-01-09,2228576.0,696582,57817304,1912727.0,89685684,21668321,1152891,4621320,13,82,0.021327004653273314,0.08827296771171149,0.24947222871387395,0.026497153862449208,0.08002644066642994,0.1574123995742438
2023-01-10,2537833.0,928127,50829735,1499722.0,94321905,23293705,1491507,4673031,18,68,0.015900039338688082,0.0643831455751672,0.3191733587900444,0.03166858926177758,0.051694103152516435,-0.2159246980881223
2023-01-11,2413834.6666666665,952247,57021862,1578300.3333333333,97958103,26154512,1169164,4917043,11,123,0.016111993648277704,0.06034524113213557,0.23777786771439663,0.02563205787048249,0.03855093893618888,0.05239526614488099
2023-01-12,2289836.333333333,719798,58351245,1656878.6666666667,87536765,29888679,1403814,4022892,28,147,0.018927803268337214,0.055434991511892066,0.3489564223946355,0.026906680968560876,-0.10638566571669927,0.04978667980597695
2023-01-13,2165838.0,900573,55282591,1735457.0,92103896,23759505,728365,3794448,10,190,0.018842384257013407,0.07304264125031225,0.19195545702563324,0.022887223212819385,0.05217386089147791,0.04742552059736416
2023-01-17,2335674.0,925695,57483058,1179352.0,98673436,28415414,1165982,3264528,16,178,0.011952071882852038,0.04150395274902558,0.3571671004200301,0.024528601105390044,0.07132749303026231,-0.32043721048692075
2023-01-18,2879989.0,561476,52562469,1810694.0,83138744,25418952,1141416,4241968,26,142,0.021779183962654044,0.07123401468321747,0.26907699445163186,0.044109666918424245,-0.15743540135766632,0.5353295708151595
2023-01-19,2061087.0,806955,53086176,1866867.0,88535078,24609688,973146,3408288,12,97,0.02108618461938894,0.07585902755045086,0.2855234064726925,0.023624455451453124,0.06490757185362339,0.031022911657077268
2023-01-20,2593128.0,667280,56509590,1193283.0,86935774,24264423,976091,3102239,29,113,0.013726029516916706,0.049178296965891176,0.3146408126517654,0.034080020753999456,-0.018064071734369525,-0.36080984880015554
2023-01-23,2118451.0,651222,55345854,1972346.0,98144439,28181883,910294,3635719,29,110,0.02009636022271216,0.06998630999922893,0.25037523526983246,0.02651018809828104,0.12893041016693552,0.6528736267926385
2023-01-24,2447600.0,571180,57490200,1915015.0,99205297,28306681,816219,4915026,12,88,0.019303555938147133,0.06765240333192012,0.1660660594674372,0.0326389541173974,0.010809150378861432,-0.029067415149268916
2023-01-25,2837437.0,674358,54883680,1450195.0,92033451,27170837,1040754,4613374,12,177,0.015757259825017318,0.05337321776285361,0.22559497669167944,0.0394120620191649,-0.07229297443663718,-0.2427239473320052
2023-01-26,2439792.0,612856,53681262,1769884.0,84273445,21519603,1280595,3704293,26,137,0.021001680897226878,0.0822451975531333,0.3457056447748599,0.03403302999843782,-0.08431723374145772,0.22044552629129188
2023-01-27,2039353.0,830594,54633078,1998974.0,83184790,21750740,835565,3808258,16,75,0.024030522887657706,0.09190372373537636,0.21940871653128544,0.02212503933972016,-0.012918126225882953,0.1294378614643672
2023-01-30,2193075.0,914568,52609089,1431413.0,93926188,20863403,1479383,3330170,23,66,0.015239764654347518,0.06860879790319921,0.4442364804199185,0.02430201747078342,0.12912694736621932,-0.283926154117062
2023-01-31,2214283.0,686141,52508749,1303988.0,92529971,29268511,1012229,3121668,26,120,0.014092601412357516,0.044552591008131574,0.32425901793528333,0.029102616784871412,-0.014865044879709188,-0.08902042946375366
2023-02-01,2314877.0,874032,50914228,1326898.0,86681935,20885421,1258516,3766988,27,62,0.015307664740063774,0.06353226013495251,0.33409079083872845,0.028299456882661563,-0.06320153283091379,0.017569180084479274
2023-02-02,2065318.0,610448,50953959,1951661.0,89963441,24278384,1435036,4467310,22,118,0.021693934539475875,0.08038677533068099,0.32123044964419306,0.028552639059901117,0.03785686140947364,0.47084478234197347
2023-02-03,2765313.0,514397,57905477,1863561.0,86689142,25495671,1124871,3548333,29,75,0.021497052076025855,0.07309323218047488,0.31701393302150616,0.038872246920615125,-0.036395884412647184,-0.04514103627627952
